          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   6 sent_total   5471  recv_total   5473

node   7  (   0,    0) (   1,    0) (   0,    0) (   7,    1) (   9,    7) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   7,    9) (   9,    8) (   7,    7) (   6,    9) (   7,    8) (   6,    8) (   9,    8) (   9,    8) (   9,    9)
          (   8,    9) (   8,    9) (   9,    6) (   7,    9) (   8,    7) (   9,    7) (   6,    7) (   9,    9) (   7,    8) (   9,    9)
          (   8,    8) (   6,    9) (   7,    8) (   8,    9) (   8,    9) (   9,    7) (   7,    9) (   8,    8) (   9,    9) (   9,    9)
          (   8,    9) (   8,    8) (   7,    8) (   8,    8) (   9,    9) (   8,    9) (   9,    9) (   8,    8) (   8,    8) (   8,    8)
          (   9,    9) (   9,    9) (   9,    7) (   7,    8) (   7,    9) (   8,    8) (   9,    9) (   9,    9) (   7,    6) (   9,    9)
          (   7,    5) (   8,    8) (   8,    7) (   9,    7) (   8,    8) (   8,    7) (   6,    7) (   8,    8) (   8,    6) (   7,    7)
          (   7,    8) (   8,    7) (   9,    8) (   7,    7) (   7,    6) (   8,    8) (   7,    8) (   8,    8) (   8,    7) (   6,    6)
          (   6,    8) (   8,    8) (   7,    8) (   6,    8) (   8,    8) (   7,    8) (   7,    8) (   8,    5) (   6,    6) (   7,    7)
          (   7,    8) (   7,    8) (   5,    8) (   8,    7) (   7,    8) (   6,    8) (   6,    7) (   8,    8) (   6,    8) (   8,    6)
          (   8,    6) (   8,    8) (   8,    6) (   6,    8) (   7,    8) (   7,    6) (   7,    7) (   7,    8) (   6,    8) (   8,    8)
          (   6,    8) (   8,    5) (   8,    6) (   8,    8) (   8,    8) (   8,    7) (   7,    8) (   8,    6) (   6,    7) (   6,    6)
          (   7,    7) (   6,    7) (   5,    7) (   8,    6) (   8,    7) (   8,    6) (   6,    7) (   7,    8) (   7,    6) (   8,    8)
          (   5,    7) (   7,    6) (   8,    8) (   8,    7) (   8,    7) (   8,    6) (   8,    7) (   7,    7) (   8,    7) (   5,    8)
          (   6,    7) (   7,    8) (   7,    7) (   8,    7) (   8,    7) (   7,    8) (   7,    8) (   7,    6) (   8,    8) (   6,    6)
          (   8,    6) (   5,    8) (   6,    8) (   8,    7) (   8,    6) (   7,    6) (   5,    8) (   7,    8) (   7,    7) (   8,    8)
          (   5,    8) (   8,    8) (   7,    8) (   7,    8) (   8,    6) (   7,    8) (   6,    7) (   8,    8) (   6,    6) (   7,    8)
          (   6,    8) (   8,    8) (   6,    8) (   8,    8) (   6,    7) (   7,    6) (   7,    8) (   7,    8) (   8,    7) (   8,    8)
          (   7,    6) (   8,    7) (   7,    7) (   6,    7) (   7,    7) (   8,    7) (   5,    7) (   7,    8) (   8,    5) (   6,    8)
          (   8,    7) (   7,    6) (   8,    8) (   8,    7) (   7,    8) (   8,    8) (   7,    8) (   7,    7) (   8,    7) (   8,    8)
          (   7,    7) (   8,    6) (   6,    6) (   6,    8) (   8,    8) (   7,    8) (   6,    6) (   8,    6) (   7,    7) (   8,    8)
          (   8,    8) (   8,    6) (   8,    8) (   7,    8) (   7,    8) (   7,    8) (   5,    6) (   8,    7) (   6,    8) (   7,    6)
          (   6,    8) (   7,    8) (   6,    5) (   7,    8) (   8,    6) (   8,    7) (   7,    7) (   8,    8) (   7,    7) (   8,    8)
          (   7,    8) (   7,    8) (   7,    6) (   8,    6) (   6,    8) (   8,    8) (   8,    8) (   7,    6) (   8,    8) (   7,    7)
          (   7,    6) (   7,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   7,    8) (   8,    6) (   7,    8) (   8,    8)
          (   7,    7) (   8,    8) (   6,    7) (   4,    8) (   7,    8) (   7,    8) (   7,    8) (   8,    5) (   8,    6) (   6,    8)
          (   7,    7) (   8,    6) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   7 sent_total   5455  recv_total   5474

node   8  (   0,    0) (   1,    0) (   0,    0) (   7,    1) (   9,    7) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   8,    6) (   8,    8) (   8,    8) (   8,    9) (   7,    9) (   9,    9) (   7,    7) (   8,    8)
          (   9,    8) (   9,    8) (   8,    9) (   9,    9) (   9,    7) (   8,    7) (   9,    9) (   8,    7) (   9,    8) (   8,    8)
          (   9,    7) (   7,    9) (   7,    8) (   9,    8) (   7,    4) (   9,    8) (   9,    7) (   9,    9) (   9,    9) (   8,    8)
          (   7,    9) (   8,    8) (   8,    9) (   7,    8) (   9,    7) (   9,    9) (   8,    8) (   9,    8) (   7,    8) (   9,    8)
          (   9,    8) (   7,    8) (   9,    9) (   6,    9) (   8,    7) (   9,    7) (   9,    9) (   7,    7) (   9,    8) (   8,    8)
          (   9,    8) (   6,    8) (   7,    7) (   7,    8) (   6,    7) (   9,    8) (   8,    7) (   6,    8) (   9,    7) (   8,    8)
          (   9,    8) (   8,    6) (   7,    8) (   7,    8) (   7,    8) (   7,    7) (   8,    8) (   6,    8) (   7,    6) (   8,    8)
          (   7,    8) (   7,    8) (   7,    6) (   8,    8) (   6,    6) (   8,    8) (   8,    7) (   7,    7) (   8,    8) (   8,    4)
          (   8,    8) (   7,    5) (   8,    8) (   7,    8) (   8,    7) (   6,    7) (   8,    7) (   8,    8) (   8,    8) (   7,    7)
          (   8,    8) (   7,    8) (   8,    8) (   8,    8) (   7,    8) (   8,    7) (   6,    6) (   8,    7) (   7,    7) (   5,    8)
          (   6,    7) (   6,    8) (   8,    7) (   6,    8) (   6,    7) (   7,    8) (   8,    7) (   8,    6) (   6,    8) (   6,    7)
          (   4,    6) (   7,    6) (   6,    6) (   7,    5) (   7,    8) (   6,    6) (   8,    7) (   8,    7) (   6,    8) (   7,    7)
          (   8,    8) (   8,    6) (   6,    8) (   8,    8) (   7,    7) (   8,    6) (   7,    8) (   8,    7) (   6,    8) (   6,    7)
          (   7,    6) (   6,    8) (   7,    8) (   6,    7) (   7,    8) (   7,    7) (   7,    8) (   8,    8) (   8,    6) (   8,    7)
          (   7,    8) (   7,    7) (   8,    5) (   8,    7) (   6,    7) (   8,    8) (   5,    8) (   6,    8) (   6,    8) (   7,    7)
          (   8,    7) (   8,    6) (   7,    7) (   8,    8) (   7,    7) (   8,    8) (   7,    6) (   7,    6) (   8,    7) (   8,    7)
          (   8,    8) (   5,    7) (   8,    7) (   8,    8) (   5,    6) (   8,    6) (   8,    7) (   6,    8) (   7,    8) (   8,    7)
          (   6,    8) (   6,    8) (   7,    8) (   6,    7) (   8,    8) (   7,    7) (   7,    8) (   8,    7) (   8,    7) (   8,    8)
          (   7,    8) (   8,    7) (   8,    6) (   8,    8) (   8,    6) (   7,    7) (   7,    7) (   7,    5) (   8,    6) (   6,    7)
          (   7,    7) (   8,    7) (   8,    8) (   5,    6) (   8,    8) (   7,    8) (   6,    8) (   8,    7) (   7,    8) (   8,    8)
          (   7,    8) (   8,    7) (   7,    8) (   8,    8) (   8,    8) (   8,    7) (   8,    6) (   8,    7) (   8,    7) (   8,    7)
          (   5,    7) (   6,    7) (   7,    7) (   7,    8) (   5,    8) (   5,    6) (   6,    7) (   8,    7) (   7,    7) (   8,    8)
          (   8,    8) (   7,    8) (   8,    7) (   8,    7) (   6,    5) (   7,    6) (   7,    8) (   7,    6) (   7,    8) (   5,    7)
          (   7,    7) (   7,    8) (   8,    7) (   6,    7) (   5,    7) (   7,    7) (   6,    6) (   7,    7) (   7,    7) (   7,    8)
          (   8,    6) (   8,    6) (   7,    8) (   8,    7) (   7,    5) (   7,    6) (   7,    8) (   8,    7) (   8,    7) (   7,    6)
          (   7,    8) (   8,    6) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   8 sent_total   5465  recv_total   5450

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   9,    1) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   8,    9) (   8,    9) (   7,    8) (   8,    8) (   9,    6) (   9,    8) (   9,    9) (   9,    6) (   8,    7)
          (   9,    9) (   8,    7) (   9,    8) (   7,    8) (   8,    7) (   7,    8) (   8,    8) (   8,    8) (   7,    8) (   9,    8)
          (   9,    7) (   8,    9) (   9,    7) (   7,    8) (   9,    9) (   6,    9) (   9,    8) (   9,    7) (   9,    9) (   8,    5)
          (   9,    9) (   9,    7) (   9,    8) (   9,    8) (   9,    8) (   8,    9) (   9,    9) (   6,    9) (   8,    7) (   8,    7)
          (   9,    7) (   9,    7) (   9,    7) (   8,    8) (   9,    9) (   8,    7) (   9,    7) (   8,    9) (   8,    9) (   8,    7)
          (   8,    8) (   9,    7) (   9,    8) (   8,    7) (   8,    8) (   8,    7) (   9,    8) (   9,    7) (   8,    8) (   8,    7)
          (   9,    7) (   9,    7) (   7,    7) (   7,    6) (   6,    8) (   6,    7) (   8,    7) (   7,    7) (   8,    7) (   8,    8)
          (   8,    7) (   8,    7) (   7,    7) (   8,    7) (   8,    8) (   7,    7) (   8,    8) (   6,    7) (   6,    6) (   8,    7)
          (   7,    8) (   8,    8) (   5,    8) (   7,    8) (   7,    7) (   7,    8) (   7,    4) (   7,    7) (   8,    8) (   7,    7)
          (   7,    5) (   8,    6) (   8,    7) (   7,    8) (   6,    4) (   8,    6) (   8,    8) (   6,    8) (   8,    7) (   6,    8)
          (   7,    6) (   7,    6) (   7,    6) (   7,    8) (   7,    5) (   7,    6) (   5,    6) (   7,    7) (   7,    7) (   8,    7)
          (   6,    6) (   7,    5) (   7,    7) (   8,    7) (   6,    6) (   7,    8) (   8,    7) (   8,    6) (   8,    8) (   8,    7)
          (   7,    7) (   8,    7) (   8,    8) (   8,    6) (   8,    8) (   8,    6) (   6,    7) (   8,    8) (   8,    8) (   7,    6)
          (   7,    7) (   8,    7) (   7,    6) (   8,    6) (   7,    7) (   8,    7) (   8,    7) (   6,    8) (   7,    6) (   8,    7)
